,thscode,ths_ths_bond_first_type_bond
1985,113548.SH,可转债
1986,155814.SH,金融债
1987,101901540.IB,中期票据
1988,155837.SH,公司债
1989,101901549.IB,中期票据
1990,155830.SH,金融债
1991,108605.SZ,金融债
1992,101901638.IB,中期票据
1993,1980357.IB,企业债
1994,1928035.IB,金融债
1995,101901669.IB,中期票据
1996,1922049.IB,金融债
1997,149016.SH,资产支持证券
1998,165622.SH,资产支持证券
1999,1980405.IB,企业债
2000,102000010.IB,中期票据
2001,102000021.IB,中期票据
2002,102000014.IB,中期票据
2003,200204.BC,金融债
2004,042000013.IB,短期融资券
2005,163106.SH,公司债
2006,042000017.IB,短期融资券
2007,163090.SH,公司债
2008,165702.SH,资产支持证券
2009,042000031.IB,短期融资券
2010,165677.SH,资产支持证券
2011,108606.SZ,金融债
2012,112090465.IB,同业存单
2013,018011.SH,金融债
2014,018012.SH,金融债
2015,112010041.IB,同业存单
2016,138397.SZ,资产支持证券
2017,200002.IB,国债
2018,138420.SZ,资产支持证券
2019,102000148.IB,中期票据
2020,200307.IB,金融债
2021,160410.IB,金融债
2022,112009077.IB,同业存单
2023,102000214.IB,中期票据
2024,019629.SH,国债
2025,200003.BC,国债
2026,200305.IB,金融债
2027,018013.SH,金融债
2028,2020005.IB,金融债
2029,102000228.IB,中期票据
2030,102000239.IB,中期票据
2031,102000258.IB,中期票据
2032,102000277.IB,中期票据
2033,163246.SH,公司债
2034,2028005.IB,金融债
2035,138472.SZ,资产支持证券
2036,042000084.IB,短期融资券
2037,112094164.IB,同业存单
2038,2020008.IB,金融债
2039,163254.SH,公司债
2040,102000336.IB,中期票据
2041,2022012.IB,金融债
2042,042000099.IB,短期融资券
2043,112011073.IB,同业存单
2044,042000120.IB,短期融资券
2045,102000442.IB,中期票据
2046,102000524.IB,中期票据
2047,102000560.IB,中期票据
2048,138544.SZ,资产支持证券
2049,2020018.IB,金融债
2050,112018107.IB,同业存单
2051,163420.SH,公司债
2052,2020019.IB,金融债
2053,102000690.IB,中期票据
2054,163454.SH,公司债
2055,163465.SH,公司债
2056,102000750.IB,中期票据
2057,102000758.IB,中期票据
2058,102000766.IB,中期票据
2059,042000211.IB,短期融资券
2060,138617.SZ,资产支持证券
2061,163494.SH,公司债
2062,012001535.IB,短期融资券
2063,168208.SH,资产支持证券
2064,012001565.IB,短期融资券
2065,102000876.IB,中期票据
2066,012001633.IB,短期融资券
2067,012002321.IB,短期融资券
2068,102000961.IB,中期票据
2069,163484.SH,公司债
2070,138686.SZ,资产支持证券
2071,092018002.IB,金融债
2072,102001052.IB,中期票据
2073,138714.SZ,资产支持证券
2074,102001078.IB,中期票据
2075,102001094.IB,中期票据
2076,138721.SZ,资产支持证券
2077,168447.SH,资产支持证券
2078,168448.SH,资产支持证券
2079,102001109.IB,中期票据
2080,042000262.IB,短期融资券
2081,138745.SZ,资产支持证券
2082,012002010.IB,短期融资券
2083,2022023.IB,金融债
2084,128110.SZ,可转债
2085,138784.SZ,资产支持证券
2086,102001153.IB,中期票据
2087,102001164.IB,中期票据
2088,112009217.IB,同业存单
2089,102001230.IB,中期票据
2090,163620.SH,公司债
2091,042000289.IB,短期融资券
2092,102001278.IB,中期票据
2093,168608.SH,资产支持证券
2094,168669.SH,资产支持证券
2095,168589.SH,资产支持证券
2096,138885.SZ,资产支持证券
2097,112010240.IB,同业存单
2098,018014.SH,金融债
2099,200209.IB,金融债
2100,163706.SH,公司债
2101,138882.SZ,资产支持证券
2102,012002553.IB,短期融资券
2103,2022026.IB,金融债
2104,168756.SH,资产支持证券
2105,138933.SZ,资产支持证券
2106,163625.SH,公司债
2107,102001420.IB,中期票据
2108,018017.SH,金融债
2109,168841.SH,资产支持证券
2110,112009281.IB,同业存单
2111,012002622.IB,短期融资券
2112,1902001QF.IB,金融债
2113,2028027.IB,金融债
2114,168883.SH,资产支持证券
2115,149191.SH,资产支持证券
2116,108610.SZ,金融债
2117,108611.SZ,金融债
2118,200407.BC,金融债
2119,168880.SH,资产支持证券
2120,163902.SH,公司债
2121,2089183.IB,资产支持证券
2122,138972.SZ,资产支持证券
2123,168977.SH,资产支持证券
2124,2080214.IB,企业债
2125,012002867.IB,短期融资券
2126,169085.SH,资产支持证券
2127,209940.IB,国债
2128,137021.SH,可交换债券
2129,012003753.IB,短期融资券
2130,112005088.IB,同业存单
2131,018083.SH,金融债
2132,018084.SH,金融债
2133,042000381.IB,短期融资券
2134,137032.SH,可交换债券
2135,169169.SH,资产支持证券
2136,012003138.IB,短期融资券
2137,137047.SH,可交换债券
2138,169212.SH,资产支持证券
2139,012003174.IB,短期融资券
2140,175093.SH,公司债
2141,169223.SH,资产支持证券
2142,137107.SH,可交换债券
2143,137081.SH,可交换债券
2144,102001776.IB,中期票据
2145,012003235.IB,短期融资券
2146,2020059.IB,金融债
2147,112019324.IB,同业存单
2148,102001805.IB,中期票据
2149,137094.SH,可交换债券
2150,112088099.IB,同业存单
2151,012003319.IB,短期融资券
2152,108612.SZ,金融债
2153,200408.IB,金融债
2154,012003338.IB,短期融资券
2155,012003372.IB,短期融资券
2156,169269.SH,资产支持证券
2157,169436.SH,资产支持证券
2158,137131.SZ,资产支持证券
2159,149250.SH,资产支持证券
2160,137156.SZ,资产支持证券
2161,137168.SZ,资产支持证券
2162,169273.SH,资产支持证券
2163,112088818.IB,同业存单
2164,012003482.IB,短期融资券
2165,160993.IB,地方政府债
2166,012003528.IB,短期融资券
2167,102001953.IB,中期票据
2168,042000446.IB,短期融资券
2169,102001966.IB,中期票据
2170,200315.IB,金融债
2171,012003624.IB,短期融资券
2172,012003656.IB,短期融资券
2173,112004084.IB,同业存单
2174,102002050.IB,中期票据
2175,012003789.IB,短期融资券
2176,012003786.IB,短期融资券
2177,209953.IB,国债
2178,112071042.IB,同业存单
2179,102002092.IB,中期票据
2180,209954.IB,国债
2181,112071079.IB,同业存单
2182,112008282.IB,同业存单
2183,112009482.IB,同业存单
2184,2021032.IB,金融债
2185,012003961.IB,短期融资券
2186,102002155.IB,中期票据
2187,169938.IB,国债
2188,2022051.IB,金融债
2189,112015537.IB,同业存单
2190,012004084.IB,短期融资券
2191,209960.IB,国债
2192,169934.IB,国债
2193,012004187.IB,短期融资券
2194,209959.IB,国债
2195,149324.SH,资产支持证券
2196,112004107.IB,同业存单
2197,092003001.IB,金融债
2198,112018468.IB,同业存单
2199,112018471.IB,同业存单
2200,112020235.IB,同业存单
2201,112009517.IB,同业存单
2202,112006277.IB,同业存单
2203,102002315.IB,中期票据
2204,102002328.IB,中期票据
2205,175568.SH,金融债
2206,209962.IB,国债
2207,132000039.IB,短期融资券
2208,102002349.IB,中期票据
2209,112020246.IB,同业存单
2210,112018489.IB,同业存单
2211,112003177.IB,同业存单
2212,012004418.IB,短期融资券
2213,137540.SZ,资产支持证券
