,thscode,ths_ths_bond_first_type_bond
1996,1989505.IB,资产支持证券
1997,1922050.IB,金融债
1998,165483.SH,资产支持证券
1999,101901748.IB,中期票据
2000,165394.SH,资产支持证券
2001,102000014.IB,中期票据
2002,165360.SH,资产支持证券
2003,200204.BC,金融债
2004,102000055.IB,中期票据
2005,163090.SH,公司债
2006,160640.SH,地方政府债
2007,149028.SH,资产支持证券
2008,102000088.IB,中期票据
2009,108606.SZ,金融债
2010,018011.SH,金融债
2011,018012.SH,金融债
2012,102000137.IB,中期票据
2013,149041.SH,资产支持证券
2014,160410.IB,金融债
2015,2028004.IB,金融债
2016,163209.SH,公司债
2017,2020005.IB,金融债
2018,102000241.IB,中期票据
2019,163246.SH,公司债
2020,2028005.IB,金融债
2021,102000331.IB,中期票据
2022,149065.SH,资产支持证券
2023,102000463.IB,中期票据
2024,102000466.IB,中期票据
2025,2080063.IB,企业债
2026,102000524.IB,中期票据
2027,102000531.IB,中期票据
2028,163358.SH,公司债
2029,2020018.IB,金融债
2030,102000649.IB,中期票据
2031,102000665.IB,中期票据
2032,102000660.IB,中期票据
2033,102000670.IB,中期票据
2034,102000687.IB,中期票据
2035,163431.SH,公司债
2036,139443.SZ,资产支持证券
2037,102000746.IB,中期票据
2038,102000750.IB,中期票据
2039,102000855.IB,中期票据
2040,163485.SH,公司债
2041,102000870.IB,中期票据
2042,102000876.IB,中期票据
2043,102000927.IB,中期票据
2044,102000942.IB,中期票据
2045,102000965.IB,中期票据
2046,092018002.IB,金融债
2047,102001063.IB,中期票据
2048,2005444.IB,地方政府债
2049,102001071.IB,中期票据
2050,2022023.IB,金融债
2051,102001222.IB,中期票据
2052,102001239.IB,中期票据
2053,149160.SH,资产支持证券
2054,019638.SH,国债
2055,102001317.IB,中期票据
2056,102001325.IB,中期票据
2057,018014.SH,金融债
2058,200209.IB,金融债
2059,163651.SH,公司债
2060,102001366.IB,中期票据
2061,2022026.IB,金融债
2062,102001420.IB,中期票据
2063,018017.SH,金融债
2064,1902001QF.IB,金融债
2065,102001456.IB,中期票据
2066,108610.SZ,金融债
2067,108611.SZ,金融债
2068,2022028.IB,金融债
2069,2020044.IB,金融债
2070,102001481.IB,中期票据
2071,163902.SH,公司债
2072,102001484.IB,中期票据
2073,163907.SH,公司债
2074,163903.SH,金融债
2075,102001519.IB,中期票据
2076,102001530.IB,中期票据
2077,102001545.IB,中期票据
2078,102001544.IB,中期票据
2079,163794.SH,公司债
2080,169085.SH,资产支持证券
2081,102001587.IB,中期票据
2082,102001597.IB,中期票据
2083,137021.SH,可交换债券
2084,018083.SH,金融债
2085,018084.SH,金融债
2086,102001721.IB,中期票据
2087,137032.SH,可交换债券
2088,149226.SH,资产支持证券
2089,2022033.IB,金融债
2090,175092.SH,公司债
2091,2021027.IB,金融债
2092,2020059.IB,金融债
2093,102001805.IB,中期票据
2094,102001812.IB,中期票据
2095,102001813.IB,中期票据
2096,108612.SZ,金融债
2097,2020065.IB,金融债
2098,175229.SH,公司债
2099,160993.IB,地方政府债
2100,019643.SH,国债
2101,102001947.IB,中期票据
2102,175237.SH,公司债
2103,102001959.IB,中期票据
2104,152590.SH,企业债
2105,2089303.IB,资产支持证券
2106,102002060.IB,中期票据
2107,2020072.IB,金融债
2108,019644.SH,国债
2109,102002072.IB,中期票据
2110,175357.SH,公司债
2111,102002092.IB,中期票据
2112,2089312.IB,资产支持证券
2113,2028046.IB,金融债
2114,102002140.IB,中期票据
2115,2028048.IB,金融债
2116,2022046.IB,金融债
2117,2022045.IB,金融债
2118,175363.SH,公司债
2119,175416.SH,金融债
2120,2028052.IB,金融债
2121,169943.IB,国债
2122,169756.SH,资产支持证券
2123,175485.SH,公司债
2124,102002209.IB,中期票据
2125,019647.SH,国债
2126,102002227.IB,中期票据
2127,175450.SH,公司债
2128,019648.SH,国债
2129,169772.SH,资产支持证券
2130,169893.SH,资产支持证券
2131,152690.SH,企业债
2132,102002280.IB,中期票据
2133,123084.SH,金融债
2134,179188.SH,资产支持证券
2135,2089500.IB,资产支持证券
2136,128142.SZ,可转债
2137,173058.SH,地方政府债
2138,2122001.IB,金融债
2139,102100028.IB,中期票据
2140,128143.SZ,可转债
2141,2189032.IB,资产支持证券
2142,175631.SH,金融债
2143,175638.SH,金融债
2144,018018.SH,金融债
2145,102100138.IB,中期票据
2146,102100153.IB,中期票据
2147,175705.SH,金融债
2148,175698.SH,公司债
2149,175704.SH,公司债
2150,175726.SH,公司债
2151,179376.SH,资产支持证券
2152,179377.SH,资产支持证券
2153,102100256.IB,中期票据
2154,102100302.IB,中期票据
2155,2189083.IB,资产支持证券
2156,2122008.IB,金融债
2157,102100357.IB,中期票据
2158,102100386.IB,中期票据
2159,102100417.IB,中期票据
2160,102100408.IB,中期票据
2161,102100425.IB,中期票据
2162,102100436.IB,中期票据
2163,102100444.IB,中期票据
2164,018063.SH,金融债
2165,2128008.IB,金融债
2166,102100510.IB,中期票据
2167,102100515.IB,中期票据
2168,173553.IB,地方政府债
2169,2189104.IB,资产支持证券
2170,102100552.IB,中期票据
2171,175935.SH,公司债
2172,175958.SH,公司债
2173,2189146.IB,资产支持证券
2174,102100668.IB,中期票据
2175,175940.SH,公司债
2176,102100681.IB,中期票据
2177,102100684.IB,中期票据
2178,2128016.IB,金融债
2179,137919.SZ,资产支持证券
2180,2120033.IB,金融债
2181,102100769.IB,中期票据
2182,2189174.IB,资产支持证券
2183,2128017.IB,金融债
2184,188032.SH,金融债
2185,102100821.IB,中期票据
2186,102100850.IB,中期票据
2187,137974.SZ,资产支持证券
2188,188082.SH,公司债
2189,188085.SH,公司债
2190,2189189.IB,资产支持证券
2191,102100935.IB,中期票据
2192,102100938.IB,中期票据
2193,137936.SZ,资产支持证券
2194,102100981.IB,中期票据
2195,2180201.IB,企业债
2196,2121023.IB,金融债
2197,189329.SH,资产支持证券
2198,189304.SH,资产支持证券
2199,2180211.IB,企业债
2200,2122033.IB,金融债
2201,2120050.IB,金融债
2202,189477.SH,资产支持证券
2203,102101150.IB,中期票据
2204,149530.SH,资产支持证券
2205,188272.SH,公司债
2206,189706.SH,资产支持证券
2207,173777.IB,地方政府债
2208,2120062.IB,金融债
2209,112111149.IB,同业存单
2210,188359.SH,金融债
2211,189767.SH,资产支持证券
2212,102101307.IB,中期票据
2213,102101321.IB,中期票据
2214,188414.SH,金融债
2215,102101344.IB,中期票据
2216,188432.SH,金融债
2217,188438.SH,公司债
2218,102101355.IB,中期票据
2219,102101360.IB,中期票据
2220,2180290.IB,企业债
2221,2105488.IB,地方政府债
2222,149563.SH,资产支持证券
2223,102101369.IB,中期票据
2224,102101409.IB,中期票据
2225,102101412.IB,中期票据
2226,188482.SH,金融债
2227,102101430.IB,中期票据
2228,092118101.IB,金融债
2229,112112115.IB,同业存单
2230,102101445.IB,中期票据
2231,112112117.IB,同业存单
2232,189879.SH,资产支持证券
2233,102101449.IB,中期票据
2234,102101450.IB,中期票据
2235,102101458.IB,中期票据
2236,188508.SH,金融债
2237,2189340.IB,资产支持证券
2238,102101522.IB,中期票据
2239,018064.SH,金融债
2240,136420.SH,公司债
2241,188588.SH,金融债
2242,149601.SH,资产支持证券
2243,149602.SH,资产支持证券
2244,102101585.IB,中期票据
2245,193115.SH,资产支持证券
2246,2122051.IB,金融债
2247,102101626.IB,中期票据
2248,2121038.IB,金融债
2249,102101690.IB,中期票据
2250,136324.SH,公司债
2251,2180346.IB,企业债
2252,2180345.IB,企业债
2253,188655.SH,金融债
2254,2189354.IB,资产支持证券
2255,193199.SH,资产支持证券
2256,193256.SH,资产支持证券
2257,102101795.IB,中期票据
2258,2122052.IB,金融债
2259,2189305.IB,资产支持证券
2260,136538.SH,公司债
2261,102101840.IB,中期票据
2262,149628.SH,资产支持证券
2263,2189387.IB,资产支持证券
2264,175719.SH,公司债
2265,2120082.IB,金融债
2266,2189406.IB,资产支持证券
2267,2189407.IB,资产支持证券
2268,2189392.IB,资产支持证券
2269,188764.SH,公司债
2270,2104001.IB,金融债
2271,193518.SH,资产支持证券
2272,188780.SH,公司债
2273,193601.SH,资产支持证券
2274,149651.SH,资产支持证券
2275,042100441.IB,短期融资券
2276,149657.SH,资产支持证券
2277,188852.SH,金融债
2278,012103714.IB,短期融资券
2279,2189435.IB,资产支持证券
2280,188783.SH,公司债
2281,019663.SH,国债
2282,210015.IB,国债
2283,193729.SH,资产支持证券
2284,102102096.IB,中期票据
2285,102102102.IB,中期票据
2286,108903.SZ,金融债
2287,012103825.IB,短期融资券
2288,112105214.IB,同业存单
2289,102102129.IB,中期票据
2290,188921.SH,公司债
2291,012103892.IB,短期融资券
2292,042100478.IB,短期融资券
2293,042100481.IB,短期融资券
2294,112106294.IB,同业存单
2295,012103965.IB,短期融资券
2296,012104043.IB,短期融资券
2297,136708.SH,公司债
2298,042100494.IB,短期融资券
2299,188971.SH,公司债
2300,2189486.IB,资产支持证券
2301,2189487.IB,资产支持证券
2302,188982.SH,公司债
2303,2180457.IB,企业债
2304,149702.SH,资产支持证券
2305,012105001.IB,短期融资券
2306,042100604.IB,短期融资券
2307,102103051.IB,中期票据
2308,102103058.IB,中期票据
2309,112106312.IB,同业存单
2310,012105081.IB,短期融资券
2311,2171252.IB,地方政府债
2312,112106315.IB,同业存单
2313,012105116.IB,短期融资券
2314,102103087.IB,中期票据
2315,112109294.IB,同业存单
2316,136677.SH,公司债
2317,2189552.IB,资产支持证券
2318,112110483.IB,同业存单
2319,012105243.IB,短期融资券
2320,2128048.IB,金融债
2321,2189573.IB,资产支持证券
2322,185097.SH,金融债
2323,185134.SH,金融债
2324,2128051.IB,金融债
2325,136746.SH,公司债
2326,2189559.IB,资产支持证券
2327,185125.SH,金融债
2328,112103148.IB,同业存单
2329,183130.SH,资产支持证券
2330,012105446.IB,短期融资券
2331,183081.SH,资产支持证券
2332,183082.SH,资产支持证券
2333,183083.SH,资产支持证券
2334,183084.SH,资产支持证券
2335,183032.SH,资产支持证券
2336,112109311.IB,同业存单
2337,2120118.IB,金融债
2338,149759.SH,资产支持证券
2339,185176.SH,金融债
2340,183196.SH,资产支持证券
2341,112177586.IB,同业存单
2342,185190.SH,公司债
2343,102103360.IB,中期票据
2344,012280002.IB,短期融资券
2345,136785.SH,公司债
2346,092203001.IB,金融债
2347,012280046.IB,短期融资券
2348,102280064.IB,中期票据
2349,112206008.IB,同业存单
2350,012280134.IB,短期融资券
2351,185253.SH,公司债
2352,012280185.IB,短期融资券
2353,185270.SH,公司债
2354,149780.SH,资产支持证券
2355,102280120.IB,中期票据
2356,220002.IB,国债
2357,012280281.IB,短期融资券
2358,102280177.IB,中期票据
2359,183388.SH,资产支持证券
2360,012280348.IB,短期融资券
2361,012200084.IB,短期融资券
2362,112210028.IB,同业存单
2363,042280047.IB,短期融资券
2364,136834.SH,公司债
2365,183380.SH,资产支持证券
2366,183480.SH,资产支持证券
2367,102280238.IB,中期票据
2368,183445.SH,资产支持证券
2369,042280065.IB,短期融资券
2370,012280469.IB,短期融资券
2371,012280461.IB,短期融资券
2372,012280507.IB,短期融资券
2373,112203002.IB,同业存单
2374,112204001.IB,同业存单
2375,012280531.IB,短期融资券
2376,102280283.IB,中期票据
2377,112209029.IB,同业存单
2378,012280596.IB,短期融资券
2379,012280605.IB,短期融资券
2380,132280013.IB,中期票据
2381,2228013.IB,金融债
2382,112217022.IB,同业存单
2383,136991.SH,公司债
2384,112208020.IB,同业存单
2385,102280368.IB,中期票据
2386,112205018.IB,同业存单
2387,112209035.IB,同业存单
2388,102280390.IB,中期票据
2389,012280735.IB,短期融资券
2390,012280732.IB,短期融资券
2391,012280721.IB,短期融资券
2392,112203009.IB,同业存单
2393,042280111.IB,短期融资券
2394,185465.SH,公司债
2395,149816.SH,资产支持证券
2396,012280827.IB,短期融资券
2397,012280832.IB,短期融资券
2398,102280448.IB,中期票据
2399,149828.SH,资产支持证券
2400,136951.SH,公司债
2401,012280850.IB,短期融资券
2402,185459.SH,公司债
2403,012280928.IB,短期融资券
2404,149843.SH,资产支持证券
2405,012280981.IB,短期融资券
2406,2220020.IB,金融债
2407,112219082.IB,同业存单
2408,183652.SH,资产支持证券
2409,012281120.IB,短期融资券
2410,012281122.IB,短期融资券
2411,102280598.IB,中期票据
2412,149852.SH,资产支持证券
2413,102280611.IB,中期票据
2414,012281202.IB,短期融资券
2415,012281244.IB,短期融资券
2416,135065.SH,公司债
2417,112296539.IB,同业存单
2418,102280742.IB,中期票据
2419,012281350.IB,短期融资券
2420,012281381.IB,短期融资券
2421,2228024.IB,金融债
2422,185664.SH,公司债
2423,102280770.IB,中期票据
2424,112205050.IB,同业存单
2425,012281433.IB,短期融资券
2426,102280817.IB,中期票据
2427,112203030.IB,同业存单
2428,012281475.IB,短期融资券
2429,012281471.IB,短期融资券
2430,012281457.IB,短期融资券
2431,112205055.IB,同业存单
2432,102280872.IB,中期票据
2433,012281492.IB,短期融资券
2434,112205057.IB,同业存单
2435,183788.SH,资产支持证券
2436,102281076.IB,中期票据
2437,2203672.IB,金融债
2438,012281558.IB,短期融资券
2439,102280932.IB,中期票据
2440,012281549.IB,短期融资券
2441,102280931.IB,中期票据
2442,012281596.IB,短期融资券
2443,072210062.IB,金融债
2444,183863.SH,资产支持证券
2445,2221017.IB,金融债
2446,102280976.IB,中期票据
2447,102280983.IB,中期票据
2448,112298111.IB,同业存单
2449,183895.SH,资产支持证券
2450,012281697.IB,短期融资券
2451,072210068.IB,金融债
2452,135132.SZ,资产支持证券
2453,012281739.IB,短期融资券
2454,2220037.IB,金融债
2455,012281745.IB,短期融资券
2456,102281056.IB,中期票据
2457,135089.SH,公司债
2458,112205067.IB,同业存单
2459,112203042.IB,同业存单
2460,102281083.IB,中期票据
2461,112203045.IB,同业存单
2462,112203046.IB,同业存单
2463,102281088.IB,中期票据
2464,193776.SH,资产支持证券
2465,183834.SH,资产支持证券
2466,012281840.IB,短期融资券
2467,112299443.IB,同业存单
2468,112214069.IB,同业存单
2469,012281877.IB,短期融资券
2470,112205076.IB,同业存单
2471,072210075.IB,金融债
2472,183966.SH,资产支持证券
2473,042280234.IB,短期融资券
2474,012281913.IB,短期融资券
2475,012281922.IB,短期融资券
2476,012281959.IB,短期融资券
2477,112204023.IB,同业存单
2478,042280254.IB,短期融资券
2479,227707.IB,金融债
2480,012281996.IB,短期融资券
2481,012282011.IB,短期融资券
2482,180051.SH,资产支持证券
2483,102281226.IB,中期票据
2484,012282025.IB,短期融资券
2485,183962.SH,资产支持证券
2486,220303.IB,金融债
2487,112209115.IB,同业存单
2488,135230.SH,公司债
2489,102281278.IB,中期票据
2490,112206153.IB,同业存单
2491,102281282.IB,中期票据
2492,112281090.IB,同业存单
2493,112281125.IB,同业存单
2494,183811.SH,资产支持证券
2495,012282115.IB,短期融资券
2496,229928.IB,国债
2497,112203060.IB,同业存单
2498,112217133.IB,同业存单
2499,180128.SH,资产支持证券
2500,180129.SH,资产支持证券
2501,112203062.IB,同业存单
2502,135314.SH,公司债
2503,227710.IB,金融债
2504,229929.IB,国债
2505,180107.SH,资产支持证券
2506,180233.SH,资产支持证券
2507,112208065.IB,同业存单
2508,072210100.IB,金融债
2509,180280.SH,资产支持证券
2510,180255.SH,资产支持证券
2511,135317.SH,公司债
