,thscode,ths_ths_bond_first_type_bond
2010,102101266.IB,中期票据
2011,102101278.IB,中期票据
2012,152956.SH,企业债
2013,102101315.IB,中期票据
2014,2102002.IB,金融债
2015,102101344.IB,中期票据
2016,188393.SH,金融债
2017,2122047.IB,金融债
2018,102101353.IB,中期票据
2019,2105488.IB,地方政府债
2020,102101388.IB,中期票据
2021,188452.SH,金融债
2022,102101399.IB,中期票据
2023,102101418.IB,中期票据
2024,102101430.IB,中期票据
2025,102101445.IB,中期票据
2026,102101450.IB,中期票据
2027,102101459.IB,中期票据
2028,132100087.IB,中期票据
2029,123121.SZ,可转债
2030,149589.SH,资产支持证券
2031,102101489.IB,中期票据
2032,188528.SH,公司债
2033,188539.SH,公司债
2034,188567.SH,金融债
2035,102101532.IB,中期票据
2036,102101522.IB,中期票据
2037,102101566.IB,中期票据
2038,123124.SZ,可转债
2039,102101574.IB,中期票据
2040,102101585.IB,中期票据
2041,102101626.IB,中期票据
2042,102101636.IB,中期票据
2043,102101633.IB,中期票据
2044,113628.SH,可转债
2045,102101664.IB,中期票据
2046,102101657.IB,中期票据
2047,102101694.IB,中期票据
2048,102101754.IB,中期票据
2049,2189352.IB,资产支持证券
2050,102101769.IB,中期票据
2051,193266.SH,资产支持证券
2052,193267.SH,资产支持证券
2053,188701.SH,公司债
2054,102101826.IB,中期票据
2055,2121041.IB,金融债
2056,2121039.IB,金融债
2057,102101838.IB,中期票据
2058,123126.SZ,可转债
2059,188753.SH,公司债
2060,102101868.IB,中期票据
2061,2189405.IB,资产支持证券
2062,102101895.IB,中期票据
2063,2128031.IB,金融债
2064,132100120.IB,中期票据
2065,102102011.IB,中期票据
2066,184082.SH,企业债
2067,102102049.IB,中期票据
2068,2189435.IB,资产支持证券
2069,102102076.IB,中期票据
2070,210217.IB,金融债
2071,102102087.IB,中期票据
2072,102102096.IB,中期票据
2073,2189454.IB,资产支持证券
2074,149673.SH,资产支持证券
2075,193791.SH,资产支持证券
2076,193657.SH,资产支持证券
2077,102102184.IB,中期票据
2078,149689.SH,资产支持证券
2079,123128.SZ,可转债
2080,102102212.IB,中期票据
2081,188959.SH,公司债
2082,188961.SH,公司债
2083,2120098.IB,金融债
2084,102102263.IB,中期票据
2085,2189486.IB,资产支持证券
2086,2189488.IB,资产支持证券
2087,188962.SH,金融债
2088,2189445.IB,资产支持证券
2089,2189480.IB,资产支持证券
2090,188987.SH,公司债
2091,102102326.IB,中期票据
2092,149702.SH,资产支持证券
2093,2189511.IB,资产支持证券
2094,102103062.IB,中期票据
2095,2120103.IB,金融债
2096,2120105.IB,金融债
2097,188938.SH,公司债
2098,2189552.IB,资产支持证券
2099,113633.SH,可转债
2100,2189554.IB,资产支持证券
2101,185117.SH,公司债
2102,2120106.IB,金融债
2103,2189559.IB,资产支持证券
2104,183082.SH,资产支持证券
2105,183083.SH,资产支持证券
2106,183084.SH,资产支持证券
2107,183229.SH,资产支持证券
2108,183265.SH,资产支持证券
2109,185176.SH,金融债
2110,183210.SH,资产支持证券
2111,102103356.IB,中期票据
2112,2180532.IB,企业债
2113,183243.SH,资产支持证券
2114,183275.SH,资产支持证券
2115,118004.SZ,公司债
2116,102280021.IB,中期票据
2117,185227.SH,公司债
2118,102280049.IB,中期票据
2119,2220001.IB,金融债
2120,102280064.IB,中期票据
2121,102280063.IB,中期票据
2122,2228003.IB,金融债
2123,185233.SH,金融债
2124,102280089.IB,中期票据
2125,2228001.IB,金融债
2126,183295.SH,资产支持证券
2127,220002.IB,国债
2128,185278.SH,金融债
2129,102280173.IB,中期票据
2130,185335.SH,公司债
2131,193302.SH,资产支持证券
2132,132280006.IB,中期票据
2133,118005.SZ,公司债
2134,183445.SH,资产支持证券
2135,136931.SH,公司债
2136,102280256.IB,中期票据
2137,185367.SH,金融债
2138,132280012.IB,中期票据
2139,185407.SH,金融债
2140,132280013.IB,中期票据
2141,102280318.IB,中期票据
2142,102280368.IB,中期票据
2143,2220014.IB,金融债
2144,183513.SH,资产支持证券
2145,102280442.IB,中期票据
2146,220302.IB,金融债
2147,149825.SH,资产支持证券
2148,2228019.IB,金融债
2149,2220023.IB,金融债
2150,2220019.IB,金融债
2151,2220020.IB,金融债
2152,2220024.IB,金融债
2153,2289047.IB,资产支持证券
2154,102280588.IB,中期票据
2155,102280611.IB,中期票据
2156,149864.SH,资产支持证券
2157,2220031.IB,金融债
2158,127059.SH,企业债
2159,102280756.IB,中期票据
2160,127060.SH,企业债
2161,102280890.IB,中期票据
2162,127062.SH,企业债
2163,183788.SH,资产支持证券
2164,102280932.IB,中期票据
2165,183863.SH,资产支持证券
2166,102280965.IB,中期票据
2167,2220036.IB,金融债
2168,184387.SH,企业债
2169,183895.SH,资产支持证券
2170,183896.SH,资产支持证券
2171,184392.SH,企业债
2172,185759.SH,公司债
2173,2228030.IB,金融债
2174,185784.SH,金融债
2175,193776.SH,资产支持证券
2176,2220042.IB,金融债
2177,2228033.IB,金融债
2178,135099.SH,公司债
2179,220405.IB,金融债
2180,185852.SH,公司债
2181,183962.SH,资产支持证券
2182,102281316.IB,中期票据
2183,102281307.IB,中期票据
2184,2228041.IB,金融债
2185,180129.SH,资产支持证券
2186,135314.SH,公司债
2187,102200173.IB,中期票据
2188,2280290.IB,企业债
2189,102281461.IB,中期票据
2190,180298.SH,资产支持证券
2191,185984.SH,金融债
2192,118012.SZ,公司债
2193,092280014.IB,金融债
2194,135354.SH,公司债
2195,220014.BC,国债
2196,102281545.IB,中期票据
2197,180201.IB,金融债
2198,135369.SH,公司债
2199,042280322.IB,短期融资券
2200,220215.IB,金融债
2201,102281607.IB,中期票据
2202,180481.SH,资产支持证券
2203,109854.SZ,地方政府债
2204,102281627.IB,中期票据
2205,180414.SH,资产支持证券
2206,102281643.IB,中期票据
2207,180410.IB,金融债
2208,180469.SH,资产支持证券
2209,102281688.IB,中期票据
2210,180473.SH,资产支持证券
2211,102281712.IB,中期票据
2212,135384.SH,公司债
2213,135393.SH,公司债
2214,102281718.IB,中期票据
2215,102281706.IB,中期票据
2216,135402.SH,公司债
2217,2228048.IB,金融债
2218,123154.SZ,可转债
2219,180536.SH,资产支持证券
2220,102281752.IB,中期票据
2221,137629.SZ,资产支持证券
2222,042280369.IB,短期融资券
2223,042280377.IB,短期融资券
2224,102281880.IB,中期票据
2225,180694.SH,资产支持证券
2226,102282150.IB,中期票据
2227,180644.SH,资产支持证券
2228,180665.SH,资产支持证券
2229,102281911.IB,中期票据
2230,180692.SH,资产支持证券
2231,042280396.IB,短期融资券
2232,180757.SH,资产支持证券
2233,180459.SH,资产支持证券
2234,180565.SH,资产支持证券
2235,102282036.IB,中期票据
2236,180741.SH,资产支持证券
2237,180858.SH,资产支持证券
2238,135395.SH,公司债
2239,180686.SH,资产支持证券
2240,092200008.IB,金融债
2241,180902.SH,资产支持证券
2242,042280431.IB,短期融资券
2243,135442.SH,公司债
2244,180914.SH,资产支持证券
2245,180891.SH,资产支持证券
2246,180974.SH,资产支持证券
2247,2220067.IB,金融债
2248,123160.SZ,可转债
2249,137679.SZ,资产支持证券
2250,180244.SH,资产支持证券
2251,220410.IB,金融债
2252,102282240.IB,中期票据
2253,2228051.IB,金融债
2254,2220071.IB,金融债
2255,042280456.IB,短期融资券
2256,112205163.IB,同业存单
2257,012283619.IB,短期融资券
2258,2228052.IB,金融债
2259,112135.SZ,公司债
2260,112136.SZ,公司债
2261,012283655.IB,短期融资券
2262,118026.SZ,公司债
2263,112039.SZ,公司债
2264,180864.SH,资产支持证券
2265,102282362.IB,中期票据
2266,042280474.IB,短期融资券
2267,112210313.IB,同业存单
2268,012283710.IB,短期融资券
2269,112101.SZ,公司债
2270,112116.SZ,公司债
2271,102282416.IB,中期票据
2272,012283743.IB,短期融资券
2273,2289303.IB,资产支持证券
2274,102282410.IB,中期票据
2275,102200254.IB,中期票据
2276,135643.SH,金融债
2277,2228056.IB,金融债
2278,112306.SZ,公司债
2279,102282499.IB,中期票据
2280,012283920.IB,短期融资券
2281,042280501.IB,短期融资券
2282,123167.SZ,可转债
2283,042280506.IB,短期融资券
2284,102282550.IB,中期票据
2285,135674.SH,公司债
2286,012284044.IB,短期融资券
2287,112492.SZ,金融债
2288,2220082.IB,金融债
2289,012284183.IB,短期融资券
2290,112519.SZ,公司债
2291,232280003.IB,金融债
2292,2228061.IB,金融债
2293,112403.SZ,公司债
2294,042280545.IB,短期融资券
2295,112658.SZ,公司债
2296,148152.SZ,公司债
2297,123172.SZ,可转债
2298,118029.SZ,公司债
2299,113665.SH,可转债
2300,2220091.IB,金融债
2301,135676.SH,公司债
2302,012284374.IB,短期融资券
2303,112736.SZ,公司债
2304,148148.SZ,金融债
2305,102282794.IB,中期票据
2306,012284475.IB,短期融资券
2307,012380004.IB,短期融资券
2308,102380018.IB,中期票据
2309,012380048.IB,短期融资券
2310,042380010.IB,短期融资券
2311,112777.SZ,公司债
2312,012380090.IB,短期融资券
2313,102380037.IB,中期票据
2314,012380095.IB,短期融资券
2315,112945.SZ,公司债
2316,012300212.IB,短期融资券
2317,138813.SZ,资产支持证券
2318,012380186.IB,短期融资券
2319,102300283.IB,中期票据
2320,138821.SZ,资产支持证券
2321,012380235.IB,短期融资券
2322,102380108.IB,中期票据
2323,042380043.IB,短期融资券
2324,072310012.IB,金融债
2325,112306043.IB,同业存单
2326,072310015.IB,金融债
2327,138857.SZ,资产支持证券
2328,012380396.IB,短期融资券
2329,135787.SH,金融债
2330,135788.SH,公司债
2331,012380409.IB,短期融资券
2332,102380170.IB,中期票据
2333,138880.SZ,资产支持证券
2334,112306057.IB,同业存单
2335,112694.SZ,公司债
2336,2389013.IB,资产支持证券
2337,042380067.IB,短期融资券
2338,072310025.IB,金融债
2339,012380479.IB,短期融资券
2340,012380492.IB,短期融资券
2341,102380221.IB,中期票据
2342,042380088.IB,短期融资券
2343,112310060.IB,同业存单
2344,012380582.IB,短期融资券
2345,012380581.IB,短期融资券
2346,102380819.IB,中期票据
2347,138931.SZ,资产支持证券
2348,112304005.IB,同业存单
2349,042380107.IB,短期融资券
2350,012380648.IB,短期融资券
2351,012380679.IB,短期融资券
2352,138979.SZ,资产支持证券
2353,102380508.IB,中期票据
2354,102380363.IB,中期票据
2355,112310080.IB,同业存单
2356,2302001QF.IB,金融债
2357,102380400.IB,中期票据
2358,012380794.IB,短期融资券
2359,112303020.IB,同业存单
2360,102380415.IB,中期票据
2361,012380833.IB,短期融资券
2362,012380835.IB,短期融资券
2363,102380446.IB,中期票据
2364,012380859.IB,短期融资券
2365,042300034.IB,短期融资券
2366,012380897.IB,短期融资券
2367,012380889.IB,短期融资券
2368,012380908.IB,短期融资券
2369,072310056.IB,金融债
2370,012380925.IB,短期融资券
2371,112302028.IB,同业存单
2372,102380536.IB,中期票据
2373,184734.SH,企业债
2374,102380552.IB,中期票据
2375,232380004.IB,金融债
2376,112308057.IB,同业存单
2377,148217.SZ,金融债
2378,230006.SH,地方政府债
2379,2328002.IB,金融债
2380,042380192.IB,短期融资券
2381,102380679.IB,中期票据
2382,2328006.IB,金融债
2383,102380716.IB,中期票据
2384,012381195.IB,短期融资券
2385,112309071.IB,同业存单
2386,112317093.IB,同业存单
2387,072310071.IB,金融债
2388,132380022.IB,短期融资券
2389,112309072.IB,同业存单
2390,012381286.IB,短期融资券
2391,135914.SZ,资产支持证券
2392,199274.SH,资产支持证券
2393,232380015.IB,金融债
2394,232380014.IB,金融债
2395,115208.SH,公司债
2396,135943.SZ,资产支持证券
2397,2328009.IB,金融债
2398,072310079.IB,金融债
2399,102380829.IB,中期票据
2400,012381427.IB,短期融资券
2401,112396408.IB,同业存单
2402,112305067.IB,同业存单
2403,102380857.IB,中期票据
2404,115229.SH,金融债
2405,012381463.IB,短期融资券
2406,102380884.IB,中期票据
2407,042380225.IB,短期融资券
2408,042380226.IB,短期融资券
2409,115224.SH,金融债
2410,102380913.IB,中期票据
2411,115241.SH,金融债
2412,199504.SH,资产支持证券
2413,112303056.IB,同业存单
2414,112312058.IB,同业存单
2415,112396908.IB,同业存单
2416,115254.SH,金融债
2417,102380981.IB,中期票据
2418,112397452.IB,同业存单
2419,112305081.IB,同业存单
2420,102381047.IB,中期票据
2421,199496.SH,资产支持证券
2422,135938.SZ,资产支持证券
2423,112308088.IB,同业存单
2424,102381107.IB,中期票据
2425,012381699.IB,短期融资券
2426,112317114.IB,同业存单
2427,042380260.IB,短期融资券
2428,199543.SH,资产支持证券
2429,012381750.IB,短期融资券
2430,148282.SZ,金融债
2431,012381803.IB,短期融资券
2432,199633.SH,资产支持证券
2433,012381841.IB,短期融资券
2434,012381838.IB,短期融资券
2435,112303074.IB,同业存单
2436,112306129.IB,同业存单
2437,112303075.IB,同业存单
2438,112307022.IB,同业存单
2439,115344.SH,金融债
2440,012381852.IB,短期融资券
2441,115353.00,其他债券
2442,132380030.IB,中期票据
2443,143048.SH,公司债
2444,102381219.IB,中期票据
2445,102381222.IB,中期票据
2446,112317131.IB,同业存单
2447,112309098.IB,同业存单
2448,242380007.IB,金融债
2449,143084.SH,公司债
2450,199796.SH,资产支持证券
2451,230208.SH,地方政府债
2452,112317134.IB,同业存单
2453,112399579.IB,同业存单
2454,115419.00,其他债券
2455,199799.SH,资产支持证券
2456,012382007.IB,短期融资券
2457,112303100.IB,同业存单
2458,112308123.IB,同业存单
2459,199810.SH,资产支持证券
2460,199811.SH,资产支持证券
2461,199812.SH,资产支持证券
2462,199813.SH,资产支持证券
2463,102381321.IB,中期票据
2464,180909.SH,资产支持证券
2465,112314102.IB,同业存单
2466,239932.IB,国债
2467,112308127.IB,同业存单
2468,112303108.IB,同业存单
2469,012382121.IB,短期融资券
2470,2389185.IB,资产支持证券
2471,115504.SH,公司债
2472,112303117.IB,同业存单
2473,102381395.IB,中期票据
2474,012382218.IB,短期融资券
2475,012382237.IB,短期融资券
2476,112305127.IB,同业存单
2477,112303120.IB,同业存单
2478,2389207.IB,资产支持证券
2479,2320025.IB,金融债
2480,012382296.IB,短期融资券
2481,112305131.IB,同业存单
2482,012382355.IB,短期融资券
2483,112306159.IB,同业存单
2484,199948.IB,国债
2485,112309115.IB,同业存单
2486,112305141.IB,同业存单
2487,199895.SH,资产支持证券
2488,112303130.IB,同业存单
2489,112315274.IB,同业存单
2490,260058.SH,资产支持证券
2491,199998.SH,资产支持证券
2492,112308154.IB,同业存单
2493,112315283.IB,同业存单
2494,143213.SH,公司债
2495,143215.SH,公司债
