,thscode,ths_stock_mv_to_fanv_fund,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Mean
936,003304.OF,85.346995023653,46.741749021568,1.1281837554252,91.21924543859,90.649291238937,91.159309622236,92.64829221396,94.471541884198,88.958599065353,87.173540278387,81.575457970985,93.285920789238,95.944228804477,93.055120911766,93.672811570565,92.525067561504,93.102584550519,90.671174327727,90.587547026528,90.474922482587,91.170942244794,91.883522364574,91.69103021778,85.17987297240657
937,003331.OF,35.30527033832,37.433732031642,30.565552309807,35.575958630528,38.155045928228,39.340746371221,39.281286993713,8.666179474759,6.2644529715189,7.4121146843573,9.5554803144299,6.8971512775556,5.7395418433863,6.5283170890801,4.7745535247147,9.2270484966643,7.184592610164,13.05760293445,8.4474294468192,8.8734302535842,17.849047140352,18.245445404988,16.237403017522,17.852929699469765
938,003333.OF,90.243285149837,82.000085958263,77.834218397284,42.884176985638,75.700614014998,80.351634100758,66.121523859213,85.449595307285,79.802025937144,90.241355119199,87.746576103949,91.745764749474,87.523665734307,90.643350320251,94.237096982896,91.963889366772,82.329653550205,93.534260535777,15.178386873759,26.400537116015,27.339068389458,21.929465811737,37.142308728083,70.36271909096965
939,003345.OF,11.590552215843,10.478420935167,11.222970263844,12.906350213562,17.457505345878,17.93651059337,17.104868890656,16.845997245858,16.72521049463,16.962026238569,22.149058674026,19.921377973243,21.870294829539,23.380988821504,28.816995316121,29.18486793463,30.759063550257,32.99802693821,32.194385953132,30.37905001589,29.826059504021,29.740167927608,29.386523961187,22.166837992901954
940,003378.OF,88.936562826639,83.298453945309,77.878836666734,68.270285873524,85.472374550537,81.050390605859,85.638754234932,90.751779821841,88.312768189998,92.294025516591,90.416789032531,92.088076895198,91.428394883177,85.222204332008,90.191947422635,92.926275507454,81.289430002886,87.820539138617,83.102164651552,83.084526202382,85.496231209072,83.150439044737,79.884535671214,85.56546896632291
941,003379.OF,9.8404702649933,10.099466926862,10.988179579782,11.003163578675,12.539970334427,12.75029904325,12.026997509093,12.598437839931,12.667660161007,21.504216590106,19.993702689365,20.558886350046,18.32111897817,19.74428261431,19.607551508197,20.530667634846,18.495236274148,19.707026656492,18.301569827671,20.430647872284,20.736377114423,19.747657931681,18.106441785443,16.5347838724001
942,003413.OF,80.885950033488,75.722559006423,93.397810897719,93.294714062236,88.465982670959,94.252275655676,93.614925601959,94.634833147091,94.195685863417,94.374302834357,94.863973669587,94.131604778719,94.719554649947,92.792016203192,93.782982880784,94.120333910194,92.567465865024,94.434310089277,86.448132147936,94.255133733816,94.861051162944,91.947645253066,94.42443178767,92.00815982197743
943,003432.OF,37.843434790007,38.324036017215,41.597937371555,38.665974690924,27.3192895123,23.835121648798,20.641752320483,23.104602366095,23.629050068729,19.403006048714,19.605296458366,19.926814888202,18.189168727199,18.10909256536,18.48929165566,18.542638167407,18.910335955776,20.25767785328,18.250299982169,20.32459839356,21.873030336916,22.543035497539,20.793460953737,23.920823750869175
944,003434.OF,65.647581654587,46.10802170853,46.653922180948,25.529817731674,54.873721408193,35.559205347835,40.566209431228,55.582188830632,54.184801910248,49.472575913706,48.78482137766,59.420954327652,30.150591504061,29.850740251907,45.417471845696,57.205834562786,55.239546200697,64.692519900746,58.880829975251,65.871009072488,64.091646534747,63.458231407504,65.35787064686,51.4173962489407
945,003446.OF,86.999098291421,86.540254557392,93.202192687779,94.098872940381,41.115345118888,10.058735535426,87.874896178333,89.271328833101,92.810196203738,91.847227084923,91.797572696113,89.8704032202,88.528830036267,87.970789687809,89.026696677315,91.240950314548,89.459807112759,91.246995620917,92.708206330649,93.178887880815,93.164155762081,71.568945439207,90.523006168846,84.09145192951773
946,003476.OF,13.000261389365,17.715904895263,20.839418152162,20.867533414059,20.269170675147,19.029579468552,18.957665777433,19.655166261937,19.677522644326,24.756127783214,24.744925948561,23.499287326352,22.638117349297,22.841127507372,23.301472741021,22.844023510645,19.797376956672,18.427117264119,21.348844924852,21.387743036406,20.495560407201,21.696052675804,28.96523103625,21.163270919391742
947,003484.OF,,0.73295060671219,19.94531848468,27.334918315155,38.18444492023,0.75142646959236,9.0052397437897,9.7604644054448,9.170202561311,9.2410033971502,9.5768247571385,9.910887512381,12.075029207015,9.8361802626062,9.6864726629414,9.992818805702,9.829969311073,10.054501114,8.6257774206483,9.888216893,9.3094275769606,9.0692692787007,9.8123750881403,11.445169036107828
948,003493.OF,16.500600334631,12.209979689302,10.688479400424,0.41168901420547,12.907339577264,20.037753828696,18.406460862082,22.144806468111,18.053206353764,17.597357364411,19.611459607917,25.087381483304,26.529021601615,26.48047106496,24.45770345955,19.529629686925,25.966222905091,25.265574694085,25.34913064821,24.944045037874,24.662845564141,29.935134790597,29.0679138026,20.688878575641716
949,003502.OF,,,,,,,,,2.9014617436878,3.7553271178459,25.712953317207,29.865050752811,27.924773290447,26.976583682933,20.257343263098,19.091570524266,18.674398545405,18.356803682723,6.9689329270685,2.121293341488,2.950967215936,9.7569376724827,11.207243390586,15.10144269786566
950,003561.OF,35.790193046043,59.415464715743,34.138213265623,15.699505244021,10.556589238168,2.5362981807123,31.877766864328,49.40055424212,79.253693806329,48.483468581004,70.095923185937,52.379711674748,67.550683602173,24.343729712469,43.454248600656,22.622893326006,53.968843076257,65.133249967462,84.673325089417,53.737399229628,57.940006039233,62.642229652855,49.974119791303,46.76817870140154
951,003580.OF,85.912937912853,86.711416524595,79.339543691039,74.403196697056,84.525266877501,81.490714122718,88.29929360129,90.153082658588,88.00731119921,88.641467035746,89.46074984137,93.732910859331,88.68303168651,84.712037901159,86.082327695122,91.230882116589,85.701288813928,82.288441444423,89.691576297899,89.688475153646,90.691230687144,89.699290914194,86.987814229261,86.78844730265965
952,003581.OF,65.518835112212,83.635815596171,57.882421839653,45.769858234598,16.15887592593,89.876369021314,93.763819690921,91.944051019663,86.574803721912,66.249791780246,92.398398891759,93.95521338112,94.779006749092,94.449252860654,93.223565738136,86.25865606807,94.653749850349,94.834787661696,93.167352594446,94.087989901693,93.904242541991,91.518418513504,94.619040193865,83.00975290821717
953,003594.OF,2.5401228011206,9.5883443159654,,,,,,,59.804193448989,79.373012237576,67.50986441725,56.690786063845,35.783691643409,38.831135355637,44.706867917386,44.161068183173,43.629732304048,54.23485026435,44.655762982908,54.032909108328,52.949589017867,58.480981491886,55.6441941361,47.21277092293164
954,003598.OF,82.229176540734,56.61158896973,83.69579599923,23.01816486124,9.5443982400322,12.046822907962,42.428897231331,48.244643315979,82.322664702995,83.955084971129,82.626063874604,64.499176681569,62.272563170641,48.62270171337,43.234570186945,42.150358684859,37.862735557824,42.700654745708,40.92622898463,40.825012388679,40.032034018769,40.140497531744,44.857780362057,50.210765897467866
955,003641.OF,27.570047566114,30.910903989322,15.28680892255,13.332766352399,10.340760249749,13.648511540211,40.270355451863,34.906914764481,45.081108923188,31.908428905868,49.285701470868,49.038618510488,52.00980645128,55.634677005479,52.913669879464,53.038463325192,54.766472275591,53.573510029001,59.213871078534,54.211812367833,52.642169746359,51.585401366619,55.658796162529,41.60128592760791
956,003663.OF,37.306491633504,36.447457033688,20.827590118859,22.03759678565,51.893113294538,50.825715804876,28.53447909696,34.575412947402,37.593331318837,39.09086833383,21.619489927646,26.607336197784,22.327698708237,21.267305067897,21.012611973115,22.218881083717,22.844973253546,32.153145975337,42.952149273273,48.792387517669,48.579354010209,50.05350032503,59.355534494168,34.73549670329443
957,003692.OF,8.1966570524521,8.2724916544868,8.4178510555481,4.2646120300419,9.2497937818111,9.0858984832371,8.4107118892345,9.2625081001476,9.4613431056813,9.191530061489,13.395719357748,14.075234567847,7.7797596586518,7.1375598555573,7.5216980987132,11.99092180242,6.5632910639525,10.224847880772,5.7327315632853,5.1353885181736,12.357761633745,12.064108929191,14.854970711206,9.245538732843139
958,003713.OF,86.903406978083,83.195765472166,83.287380930436,90.105918588508,92.086041698891,86.309598382907,79.007172837728,85.687517451421,81.86367681954,76.405218653068,89.56293475802,93.985732603307,88.596375695733,87.664123248804,87.981892534489,87.398397988296,87.41955707795,90.709438977726,93.652298733263,93.284784382134,89.781460391649,90.911367149298,92.694855299188,87.76064855011326
959,003715.OF,86.39799678496,91.949266438728,93.742248472402,66.135605197,93.840697729679,93.797789786655,93.907420807055,94.526717485964,93.854546355322,94.362603875801,92.847329237805,93.7803249227,94.157312963523,92.132844853723,92.243496571777,92.436197557603,83.484168495344,91.983271269312,89.850886861896,83.128130469852,79.293397377017,74.509534303232,67.061780138225,88.2358073024163
960,003717.OF,89.811554614715,81.411120521417,86.334841053323,49.814071161223,89.955040557751,79.979795570925,79.589624496116,78.485613065281,77.766644198332,78.820066201266,79.796471297035,90.963079962221,93.763028566665,90.775905675033,92.430858048742,91.365194820415,90.375427440788,93.09693919249,90.72011522709,90.93856986014,90.62127659443,91.151146050159,84.359613477749,85.31852163710026
961,003751.OF,82.849663523028,93.626348295195,87.105422009904,89.504629146333,84.693615418827,92.509622678981,92.401672465534,93.805959595576,93.942638047599,94.614893821379,93.90670274884,91.418941969419,94.009308244914,81.326255020014,92.256266239022,90.045791149481,86.396040109237,92.941223345792,93.961144683687,90.818924683397,93.870008169567,93.984809402201,92.770940151885,90.98960090955704
962,003754.OF,26.85098473193,25.765626662296,30.611916717107,,24.958891810859,35.911329917286,27.978837653766,28.099067688618,30.817889139745,31.208053951848,23.790126665051,20.245080939968,20.904420861505,20.491954108175,18.311103430634,18.757616686297,18.020164352336,20.170553193266,16.931612875128,18.092683216858,21.825158421833,23.800105509584,24.733104082677,24.012558300762137
963,003780.OF,34.094254805046,37.659412658509,33.381415113542,34.260791517319,40.910212952526,42.373650989699,44.520621615313,28.362287397621,33.825532466922,30.761591722377,16.850850336679,26.88185404083,23.254481299761,17.825252812127,17.7116936061,15.371505413238,20.73523209378,12.702131083118,3.6063250419855,28.027580450334,35.632333179974,43.160444617266,28.685811186371,28.286750713062496
964,003805.OF,32.899084318188,0.66214628066524,5.4862024651274,9.667372905864,15.879708929192,13.552273248081,23.46114408356,23.989970661963,24.425844262839,24.04389973566,17.578632388523,18.592042435068,20.132459372159,27.451391516708,25.141020910874,24.341269943258,24.583520189225,29.505530900791,19.11140356504,23.859852310863,32.415406153286,24.204637487073,21.406294616418,20.973526464366333
965,003813.OF,20.5007559374,19.294209555729,15.689148483088,13.480216718894,21.694328208997,13.762133379214,14.267857367962,4.384983545727,5.6375340769887,8.1473872313947,9.5411650231212,14.54911261006,13.609070198459,11.117900540191,9.1692795960177,10.396017800355,3.9291057203494,6.1957722935142,5.2201205021028,8.7537079636515,8.3867210924917,4.4570231133535,2.0613941491898,10.619345439489184
966,003822.OF,,,,,84.383756567371,76.586696042591,85.051744464805,78.896820960676,90.528890936578,80.671506758079,73.118612878782,86.6732111641,84.373639822786,74.350000694774,81.423160906138,75.721764584147,72.093813133401,72.454278053738,77.971295005124,56.483814068054,64.644958876288,66.598514024485,67.377665077686,76.28442863261068
967,003828.OF,21.886708502397,28.748048189159,20.427318582351,14.770327198694,18.602875137584,18.773952938595,19.923216854836,16.921529077297,19.3675061164,20.56243261073,20.239026588282,21.168557319628,20.439870921535,19.703374942479,22.39166075479,20.770354834795,20.500525028429,22.676523748088,17.423522971794,20.244767025834,15.976363734317,21.835418987752,14.671876613585,19.91416342084135
968,003848.OF,15.352811418787,15.014271101049,14.658434586528,7.2470032477507,13.598494581591,18.952122970363,18.119138098282,19.564150086635,18.046585128531,19.018799497905,24.839855342481,25.66070101822,22.689991204026,22.881991672853,23.017085954216,23.399365594666,23.605706955903,22.597204768165,19.20666586614,13.238036090239,18.68389336547,14.915712032339,16.432806218072,18.727862034791812
969,003861.OF,3.3590346090586,29.131446790265,26.184700330604,8.2116523075851,,21.76626153749,16.292952819146,21.78646248234,24.261770177469,28.904889655989,22.150467429333,18.292686191125,19.869717691339,18.009713750502,16.901448713803,22.994383414301,21.11450754142,23.02425522167,23.330797905127,26.242529814921,21.875708812226,26.702807160742,28.526168043234,21.315198290894983
970,003940.OF,90.460098452094,92.499634593376,87.2970950419,82.048208860531,92.109017293889,84.578443966889,89.563612184078,89.601679784624,88.473196030496,87.1951801362,89.752690865724,90.302749890579,91.547192486896,91.92208597893,93.104204255206,92.019439562734,94.043440295192,90.422261765882,89.731091519071,91.988494270073,89.735298829936,87.550101192641,89.169755608414,89.787607515885
971,004044.OF,75.076182223136,78.12110515746,82.051171300191,53.052285217819,39.289450284479,41.511174485804,66.186680135088,91.966482556214,87.353238139593,95.118335449595,89.779846768125,91.75533557534,87.513127958372,74.503947199026,86.43065207605,88.520307918226,93.336338003169,85.880411866333,88.131023428085,90.506648788409,93.381242123201,87.068808865804,92.676144364819,80.8352147775799
972,004081.OF,,,,,,43.373577656843,38.339568897685,39.026278801108,19.107936584921,41.767531614296,17.962011293578,22.025686196535,19.661105074793,20.623608778571,24.292931823339,15.15120537729,16.423640227388,17.3072023978,18.274905753577,,,,,25.23837074840885
973,004083.OF,30.034212337415,29.551928331427,32.803446560465,29.783318198697,39.761827047424,39.725956867576,34.439909122407,37.186084296977,32.970319645511,35.520624999909,37.067882936289,38.264287158915,34.22163963519,32.930333835698,31.821930498349,32.161386569842,29.188545036212,30.826594998786,28.120425490815,28.272495655885,28.543869330952,27.160319653585,27.555408669919,32.51794551644544
974,004100.OF,8.4992171871411,6.0765380696083,2.9848454002681,,1.4250997875923,5.0480146042208,17.050190188225,19.924581856298,10.722826410932,30.11212631135,18.089769355558,18.441590836244,13.651900269984,18.764702127439,23.224529992496,29.1416075544,18.072698284076,18.564016958339,14.926021835242,14.719640976618,9.8185267714669,8.0275847390519,4.7956683468979,14.185531721065836
975,004129.OF,32.004158675428,31.123411489883,34.139862892603,32.504936710092,39.727714029432,38.218206402644,37.844298001704,39.785407939112,35.888712824447,39.843313595225,38.383658499925,39.461041519837,35.393508077186,34.632412568579,32.402492351866,33.083641027313,28.896633965914,31.475858172638,27.834686594893,29.947549788941,30.896445078603,28.698921803369,27.528303983462,33.90065982578679
976,004131.OF,,,,,,40.157738475656,36.016009472123,10.838794484584,36.294858881919,22.213163977402,25.926435304362,17.881196449276,18.792136674597,18.615324886476,15.238912675024,15.982561242638,21.103557937487,29.583072271698,23.057356739353,21.781027981633,22.536364531896,22.3037786812,27.662906473949,23.665844285626278
977,004138.OF,91.606548141737,83.826873742235,78.893527203597,81.112795463361,88.041509296172,79.898036816369,78.851777857772,77.131153088521,86.411229993259,79.85080731966,79.372252426964,81.362979295409,74.49739083594,70.509879037394,73.008290060902,74.300010777357,77.116818122664,79.091974936218,75.899873918811,80.661182532877,73.442318078557,57.555817269525,83.787566685914,78.5317657783137
978,004149.OF,17.795107387492,11.84749865906,,,,8.9084881044341,18.961692082213,26.29045347388,22.765782567023,18.198940379014,17.423147305728,15.661216184772,17.528931858269,15.451876367476,13.755644856145,17.772947025497,13.794705300371,18.801030727264,13.738560810674,17.342522763656,19.81207641494,19.531023951756,22.260142210432,17.38208942150481
979,004153.OF,29.644821233136,29.252941553064,31.983908792103,28.064987320625,32.101904295621,30.740875555635,26.425510410427,30.893131976971,33.044455798916,34.491462882983,33.64626534453,37.324568239626,27.324794634582,29.853116933073,32.547332036601,37.300448452034,32.918069958722,35.037097540574,23.181044834871,23.630342091037,28.352862185014,27.564340569453,27.458661379166,30.555780174728866
980,004154.OF,29.644821233136,29.252941553064,31.983908792103,28.064987320625,32.101904295621,30.740875555635,26.425510410427,30.893131976971,33.044455798916,34.491462882983,33.64626534453,37.324568239626,27.324794634582,29.853116933073,32.547332036601,37.300448452034,32.918069958722,35.037097540574,23.181044834871,23.630342091037,28.352862185014,27.564340569453,27.458661379166,30.555780174728866
981,004175.OF,36.907448326088,37.253833793697,40.429549203097,37.126452848074,25.818215332991,39.484008844189,35.850355444368,41.714525252769,38.397064201,39.407000213589,30.785904805555,34.241862690454,27.660532007338,29.687752192397,27.965941001105,25.07412000198,23.341799100001,26.168209131953,24.66014469856101,26.145425592663,34.960458275534,29.764456398919,29.474058222406,32.274744242553396
982,004183.OF,83.860555093886,88.771517483496,94.201256475182,81.010113983084,90.275317452793,91.129211350604,92.307979373086,89.981195134561,89.938905472982,89.800610187397,89.797660333979,90.26094464653,89.730511206513,90.114926531657,90.788435075339,94.693439321134,92.473817261253,90.066627147453,89.050895458581,92.861781005668,90.226228450703,88.85277365999,89.482615159442,89.98597031588316
983,004202.OF,10.526067319537,9.7708797339848,8.914526148579,8.5723640424204,10.270116248805,17.286329818411,17.037543625204,18.995639793355,19.126937164817,16.83349764864,19.773592056412,19.605951090984,19.326042747024,17.913970585896,17.595195253254,14.373975472769,10.365150693988,9.7238941533129,8.7434570136645,11.449338839017,14.855059768789,15.731532686685,9.7557009520277,14.197685341633756
984,004206.OF,17.572620239463,33.66806784028,87.122932598143,49.454984009964,29.037040305191,28.215453007073,24.363803501782,28.424212260009,41.66383783241,30.274431281917,25.21820159481,30.839140014014,29.951634229404,29.839183925157,29.955404215944,29.842697701606,29.941896880159,29.828671558709,29.745494621082,29.881689506155,30.01060261364,30.123375988001,32.197451444588,32.92055770302178
985,004225.OF,10.256429008248,4.2558477169186,4.1937060393193,5.1388708584477,13.84763483954,18.505785106648,18.874695474519,25.095019998781,28.572319350319,18.252614750899,19.135438028366,23.083566347325,18.807833481277,17.211256159876,14.953977716166,12.6090182222,13.016938377407,13.624191745439,9.5587209094814,14.3843908389,18.859527815126,17.515738996633,16.581052779598,15.492807589627565
986,004249.OF,78.195408915419,79.670148893867,81.357630265676,84.325248759598,82.727492680939,78.245606195259,79.496322797072,88.395499029393,86.99848432034,88.333313608978,79.8788515169,80.010013864725,80.420622332183,82.305469197375,89.306665517152,89.989436183543,89.89396246558,88.158414652566,89.545884736413,89.684068837945,90.26051607569,86.341742489002,89.066996295272,84.89599128829944
987,004258.OF,23.999362221016,15.654535644858,10.257558377826,11.192554622663,22.76746809026,27.294022905947,25.873718717387,27.60409946646,24.305903997317,19.241472973102,25.27305553063,28.499618396679,26.219464368678,19.87858376337,17.142750146839,19.068650770856,22.03033594987,21.489293745707,20.121120006447,23.31732491061,21.319662577684,18.708516406612,25.808305040023,21.61162515786265
988,004263.OF,92.400033145336,90.0218492378,92.134305531442,93.026914049858,91.793005961437,92.529963615599,89.835272373304,92.914988751714,93.1086277806,92.752207209281,92.922803410078,92.324995298129,94.790377682359,94.811473817033,94.921131519362,93.467344816539,94.785628696878,92.642650824487,93.381147828784,93.510825627547,92.228367791924,94.764848626923,93.980489275867,93.00214142922961
989,004265.OF,0.89299071473298,,,6.1161165722682,19.419469537955,19.331220224404,19.620096679646,27.125179508032,29.042596244229,9.8401624347393,25.172497925927,26.330235627113,28.444395019057,22.723359377801,28.622279538412,24.048546358866,28.613293668954,24.621555173649,26.473948189569,29.441084937442,29.828359150057,29.810671508903,29.121161582879,23.07805809403026
990,004274.OF,,,,13.130296816213,22.714767471772,15.046574396693,17.401474578976,22.393066262954,20.45495188535,17.427439356815,26.3894638801,26.453770255413,14.457214901285,23.989442297741,10.355326783918,20.040709385908,14.053581510282,16.918438594123,12.532363352028,16.364009263527,14.122411877494,13.510219829095,15.249161617591,17.6502342158639
991,004278.OF,35.426074287249,36.002913042509,32.944869460885,30.766697483574,36.295629029381,32.372359485213,35.261769388327,38.759304065714,37.332692452978,33.424842740241,35.986701843313,36.376512526424,33.137915817886,33.509253816896,30.014676423402,27.371007385416,22.658044667736,30.404582098546,31.752420159097,35.131057809249,36.372252335137,39.037620239256,35.491070229976,33.73175072993065
992,004279.OF,8.1385525943525,4.9555153625617,5.3320562368862,5.590981720756,16.558609055046,23.190349459346,22.707692997154,23.565013877723,22.672991075915,20.611401498726,18.598856229373,20.211025967758,19.999759734472,15.437682361268,15.491371803845,16.250490846523,13.397385799785,19.204072166802,17.023061854773,11.551188492796,14.808691054667,14.31470269478,15.232522489776,15.862781538047148
993,004301.OF,7.3016035883203,4.4624854237263,6.9321897873801,,21.59717403775,25.122862155124,23.169806601202,25.63671023522,26.843414529658,26.038557417965,25.770713728882,26.190975427092,26.131200494348,22.502997594979,24.262169105932,25.450395710173,20.032026243921,18.689838566427,22.102097068537,22.036029872183,19.476936797408,18.784132719474,24.318547925775,21.03876659233985
994,004314.OF,93.562933854707,4.5300673299422,10.663259598432,80.449410975386,93.752703573851,70.880952309637,90.302161390478,89.701480613928,62.201777650485,94.254680131566,89.940664125672,91.596930159084,89.335687247551,94.477658294911,93.674854513541,92.525917639393,90.050847045614,91.900713207774,92.202297220248,91.149356390539,94.234829830838,92.60083945756,91.583062777818,81.98143849299805
995,004316.OF,26.839700778187,12.248276462453,62.063253914451,88.400009312802,90.751108883274,59.159790300805,87.475310385612,75.061668182012,28.413161801849,41.217932429349,6.9652169662197,82.774289979709,90.361410670101,90.66687247342,90.298083244109,91.530274758661,90.550465860219,91.194453136356,70.170923339225,90.849386124933,90.840878451231,90.766539082522,89.45477331259,71.21972955869957
996,004335.OF,63.200232934083,54.741742511875,64.76022423672,59.73922378209,80.899748119293,59.805876356895,46.744734653231,47.164199734904,48.654666266551,77.603964041008,64.198254798022,62.094899995948,56.866291792731,53.541149521118,48.554804961122,49.378992647698,44.857061506908,46.73684420717,44.555650482304,50.586222892388,58.169105355175,57.909079531462,49.188416666306,56.08484291282616
997,004340.OF,24.171147304805,27.062634005933,16.22287283251,12.168413005964,17.860499253609,13.856750951289,9.294980498826,10.147392764813,22.116331500877,28.03848593291,20.928419240823,20.356320454048,17.435917725089,17.25016669443,18.696604645915,21.550373837115,15.023926385588,16.699119939432,17.168959852277,22.484833420373,21.256074669949,20.661770908789,20.728010929246,18.74695681541783
998,004351.OF,93.467282098115,92.230918009826,93.161589050233,75.828078663587,91.147985324412,74.108347046627,84.139183998268,81.878418443769,81.082469484007,94.615750509791,93.155519734848,94.052070746197,94.294315689307,94.502949579288,94.006579311454,80.434169744342,93.917655657989,93.724881849057,93.937963630787,93.912185227201,93.945180253771,92.74123353626,94.346854749603,89.94050357994517
999,004357.OF,82.050609354276,58.299126982705,79.697312274197,58.420176038023,91.766088442825,90.790135039335,89.120237959882,88.044569272835,91.639450442762,93.904336350918,92.409480114315,94.041213772967,89.47871945448,93.577959921619,92.095740041142,92.046228727243,92.041224511555,92.158089894062,91.927892545652,91.918291852254,92.454724043149,93.300116167815,93.505695392054,88.02988776504631
1000,004374.OF,85.262944275713,85.833583209752,91.790610120031,81.541936472641,91.515396345214,93.154343310628,81.746458485437,94.614314334,94.448801888877,94.352741516685,93.483460085496,90.308291266195,92.438821666023,92.13932537941,89.861447221657,93.942298746535,91.035005406432,94.740997987186,93.399901105417,94.770396522981,94.484115642677,91.213841955294,88.434006887513,91.06578434051275
1001,004390.OF,54.7969877387,48.450700048156,87.32382954224,80.674320807519,89.158898220009,72.06765312018,93.635013069702,85.976369062832,86.827779789158,88.387770978417,89.693365731748,87.478936544249,86.329960002731,85.065136160475,82.032757119688,87.674896138037,88.096339615919,92.522391338369,86.212039077665,93.474557198071,91.914282588743,93.4095468795,92.588985980902,84.51271811969609
1002,004393.OF,82.456575450239,78.408451476869,79.837261582647,84.984820784736,84.621841593659,81.753018190249,80.43353232034,89.711641920173,87.075589804283,85.685012227562,80.977071104997,80.839948142052,76.708587533493,85.473681573062,82.444612223862,87.505807104256,89.255627496765,87.080463600632,87.433956651992,87.44310199134,87.940631961019,86.798419563717,91.972268259235,84.64530098074691
1003,004394.OF,91.924964152199,93.390589465731,94.193648891605,93.796289933475,94.971792467604,94.762692311889,94.292553163566,94.602031110954,94.239140148131,94.247977471155,93.374098361669,93.19059322157,93.943904106963,93.262518334374,92.233198891985,90.577132051914,87.571298448085,90.812295473286,89.734387099801,91.841596309857,93.513046584846,92.737442082814,94.465599662796,92.94255607592474
1004,004405.OF,19.994380588812,13.47738583465,14.647770599757,10.194065722483,19.879017793381,19.049337215097,18.723842249769,20.083109376668,19.593535416436,21.689602941396,21.446146095357,26.155028639337,21.915960399635,24.897162107083,18.216341453674,20.317766038573,18.530526533262,23.64139149165,24.563399759411,28.449634797022,27.994634436563,22.175882911902,24.492290017053,20.87513967039004
1005,004423.OF,52.114909739353,58.644960687127,43.002758612496,40.121359240707,76.027390620118,86.295084349965,91.585555825791,91.428398527098,85.742838500444,88.036300933427,81.059348535154,82.611146263362,86.716965338208,93.468239215091,90.641432090528,88.512731613414,82.169727694724,88.336603146082,86.837787161273,86.498669631962,88.421032174062,90.467996321879,88.841550600841,80.3296863836133
1006,004424.OF,,,24.257086447126,62.244397892633,88.793146933608,93.183186541029,92.0801921495,93.25451253938,90.674106321408,94.634766838028,92.375162617818,91.902051346803,91.85762946152,90.761961159524,91.656055602163,92.060467756772,90.104535942326,92.403287141373,90.702526297631,92.023440225682,92.045689401213,90.435196831136,92.768030843057,87.15321096617761
1007,004436.OF,11.543873980323,11.17677050527,12.995440978614,,15.631787045253,24.344456029181,18.152652623603,16.791869276897,14.162546235116,10.183220777715,27.894909516308,28.564492487917,25.066462013943,31.341440586061,18.602668777335,19.618811775497,15.743143217615,22.976635551923,25.753000157978,24.124343435463,25.147948686166,19.279925993275,27.118252060712,20.282484168734776
1008,004442.OF,15.297898708969,14.501842708229,13.967360636064,9.5038274064998,11.845264204187,12.65111004273,11.925586189246,13.979688929504,11.456030298571,9.2920005968852,14.369822502808,14.736042610658,14.935756795329,14.861237048277,10.643435189977,14.976999574954,14.321130298101,14.859304649629,10.97409599039,9.4913799513819,12.652317787618,12.613682860717,11.893626048928,12.858671349115344
1009,004448.OF,92.115148002042,25.110108003005,,,93.238928977636,31.908861646547,77.870420773592,89.290336665889,57.090565553577,87.431723410119,55.458741513272,81.286590155448,10.129480225968,35.647924500187,54.687427997714,56.890520154614,15.675459209243,67.092621382092,67.686994970165,79.417302600343,82.959543895989,64.020394764103,51.804474305034,60.80064612888472
1010,004477.OF,92.900443690752,85.82673368961,89.522603138083,68.871431255782,91.002684638192,91.491726118156,92.376077387193,93.345322197551,90.367741267807,93.170229014837,92.394100785426,93.169208098379,93.79001383473,93.59131332748,92.300637100022,90.868942051943,84.416980879848,90.696119825468,86.467304580637,91.116168362225,88.931362231559,88.492050820956,85.661552955111,89.59872814138032
1011,004495.OF,10.434794051242,18.166088376676,38.325380920644,36.43626122181,39.556787832494,37.028748877618,36.552803174982,37.297946437325,36.587757264303,36.937228008563,39.053479982343,30.605953439313,33.554191655582,39.443188428078,39.164700949664,39.244416404285,38.324404286426,38.837326875328,39.085264561968,37.291355552764,39.046622941874,38.530570997446,38.981972579255,35.58640194869491
1012,004505.OF,94.130506786889,84.722187307923,86.945380353071,75.378977381008,71.639653435752,84.251414351593,72.715213729505,82.966106572917,70.767131808429,80.305420399144,86.375545371501,92.004024986328,93.412717557694,82.372467640325,88.366594151865,89.054204192904,87.909382128329,90.943293454019,79.894868451163,87.100341741396,89.904951503575,81.541653618561,88.159751715019,84.38529515821347
1013,004517.OF,12.230729551027,18.004068998552,24.816076920306,24.037369348802,28.305454489081,20.44602953832,22.138715704341,26.353279577463,19.451754069333,19.701595094613,19.560584317085,17.673314630523,19.541171890417,19.699268371785,19.897136828374,19.838844446583,21.366073862233,19.774179648435,19.652029942263,19.345214772505,19.84258847026,19.767640775197,27.782993362118,20.835918026505045
1014,004617.OF,50.713310911142,57.027456763452,53.254994421127,44.516858111424,49.737164244534,53.45660891465,28.334866215641,35.741945195645,44.568926859003,36.974728650451,19.411831201628,20.873971826441,28.928376329563,28.024036979202,19.592322464623,22.224093905992,25.240611409886,30.598384706949,36.910316087408,26.135462595855,28.20867328785,28.287804301164,27.157651755491,34.60523465822265
