,Unnamed: 0,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund,行业标签,风格标签,大小盘标签,共振因子标签,集中度标签,3年滚动累计超额收益率均值,3年滚动超额夏普比例,3年滚动累计超额收益率均值排名,3年滚动超额夏普比例排名,总得分
285,401.0,000520.OF,上银新兴价值成长混合,赵治烨,高云志(20140506-20150525) 慕浩(20150127-20150615) 赵治烨(20150513-至今) 常璐(20171206-20180328),否,混合型基金,灵活配置型基金,385315183.17,9.4082191780822,,84.087008903839,稳定行业均衡基金,稳定价值型,稳定大盘,轮动基金,稳定中,-0.12986866107454614,-0.02540833588085043,94.0,69.0,81.5
286,64.0,288002.OF,华夏收入混合,郑煜,梁丰(20051117-20070414) 郭楷泽(20070414-20080519) 赵航(20080519-20090418) 孙建波(20080519-20090418) 郑煜(20090204-至今),否,混合型基金,偏股混合型基金,1875764877.93,17.879452054795,,91.345109104018,稳定行业均衡基金,风格轮动基金,稳定中盘,轮动基金,稳定低,-0.14941947189416102,-0.02153108055242714,80.0,82.0,81.0
287,136.0,519139.OF,海富通沪港深混合,高峥,张炳炜(20161111-20180801) 王智慧(20161130-20210706) 高峥(20170828-至今) 周雪军(20181214-20220817),否,混合型基金,灵活配置型基金,62875145.23,6.8876712328767,,88.813792470345,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.17792247044726783,-0.017647058586279688,59.0,100.0,79.5
288,216.0,000082.OF,嘉实研究阿尔法股票A,"肖觅,张露",张琦(20130528-20160727) 刘斌(20140515-20160727) 赵宇(20160727-20170811) 张露(20170811-至今) 张丹华(20181101-20200730) 肖觅(20210319-至今),否,股票型基金,普通股票型基金,612531933.3,10.347945205479,,89.753904934214,稳定行业均衡基金,稳定均衡-价值型,风格轮动基金,轮动基金,稳定低,-0.1394330998380756,-0.025710953912337065,85.0,67.0,76.0
289,170.0,530003.OF,建信优选成长混合A,姚锦,李华(20060908-20071023) 田擎(20071023-20100427) 曹雄飞(20071023-20081127) 李涛(20081127-20120217) 姚锦(20120217-至今),否,混合型基金,偏股混合型基金,1522111562.18,17.071232876712,,80.747492976328,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,稳定高,-0.13696087435167556,-0.026288738556150326,86.0,64.0,75.0
290,219.0,000457.OF,摩根核心成长股票A,李博,孙芳(20140210-20150709) 李博(20141231-至今),否,股票型基金,普通股票型基金,789792502.06,9.641095890411,,89.986239047701,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.165532513591737,-0.02294976296334184,67.0,79.0,73.0
291,167.0,519991.OF,长信双利优选混合A,祝昱丰,胡志宝(20080619-20100826) 张甦伟(20080725-20100705) 钱斌(20100721-20120803) 谈洁颖(20120723-20170328) 叶松(20170309-20180601) 安昀(20171101-20200820) 祝昱丰(20190218-至今),否,混合型基金,偏股混合型基金,90053011.1,15.290410958904,,93.739067893681,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定中,-0.15681627128630654,-0.024619989891107467,72.0,72.0,72.0
292,370.0,166024.SZ,中欧恒利三年定期开放混合,"曹名长,罗佳明,沈悦",曹名长(20171101-至今) 卢博森(20180328-20200731) 沈悦(20200731-至今) 罗佳明(20231027-至今),否,混合型基金,偏股混合型基金,433631457.07,5.9150684931507,,98.932106470944,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,轮动基金,-0.17779889982630256,-0.021446218908436388,60.0,83.0,71.5
293,49.0,260101.OF,景顺长城优选混合,杨锐文,陈利宏(20031024-20041118) 杨兵兵(20031024-20070915) 曾昭雄(20041118-20050601) 毛从容(20050601-20111230) 涂强(20061122-20090807) 邓春鸣(20070915-20090807) 张继荣(20090807-20120116) 陈嘉平(20120117-20150403) 丛林(20120320-20131030) 杨锐文(20141025-至今),否,混合型基金,偏股混合型基金,4608098184.35,19.947945205479,,77.990487571543,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定低,-0.14845230935283155,-0.03144776858081937,81.0,59.0,70.0
294,574.0,070099.OF,嘉实优质企业混合,"刘晗竹,胡涛",刘天君(20071208-20130607) 邵健(20130607-20140820) 刘辉(20140429-20150526) 胡涛(20140820-至今) 刘晗竹(20230919-至今),否,混合型基金,偏股混合型基金,1191333767.22,15.821917808219,,82.503797413852,稳定行业均衡基金,稳定成长型,风格轮动基金,稳定中立基金,轮动基金,-0.16261503087873308,-0.025227986067728633,70.0,70.0,70.0
